transaction_id,store,transaction_date,plan,contract_type,amount,status,source_file,source_folder,month_start,year_month
d407e87e,Chicago,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d437dd81,Boston,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d483ac81,New York,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d5c37ca4,Chicago,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d5e5f5f8,Washington DC,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d6ad20e1,Las Vegas,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d898e29c,New York,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
d9316286,New York,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
da4156cd,Las Vegas,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
da4620b0,Washington DC,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
da525024,Chicago,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
daf7411c,Boston,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
de248064,Las Vegas,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
de4c82a2,Las Vegas,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e257dabf,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e32f4791,Chicago,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e38a642f,New York,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e3e6b2f1,Las Vegas,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e4727011,San Francisco,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e4b3538d,Boston,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
e7fd267f,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ebb96a14,Las Vegas,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ec9690c7,Chicago,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ecaf2c4e,San Francisco,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ee947e85,San Francisco,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
efa86e43,New York,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f0ade703,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f1648e41,Washington DC,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f415d71e,San Francisco,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f66fad84,Las Vegas,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f745b9dd,Boston,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f8b2f4df,San Francisco,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f903d3aa,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f913fa28,Washington DC,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
f9993f1d,Chicago,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fa00ed5c,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
faef4f70,San Francisco,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fba772e2,Chicago,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fbdc5d62,New York,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fbe063c0,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fc2be991,San Francisco,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fd12a132,Las Vegas,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fd91896e,San Francisco,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
fe6094af,Washington DC,2019-09-03 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ff45c503,Chicago,2019-09-03 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
ff8709c8,Washington DC,2019-09-03 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
02cd06e9,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
0560b124,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
05fdcce1,New York,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
06f654f9,Boston,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
080d71ba,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
08b439f1,New York,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
092e7705,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
0a0318a1,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
0c7e6fb7,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
10eb812b,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
123a1abe,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1299ce38,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
132808b8,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
144eb5b2,Boston,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
146fbfda,Boston,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
149595f9,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
157b1e17,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
16bf44f2,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
172a483e,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
183326d5,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
18fbfae0,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1a066c06,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1a168b9b,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1c42fa8f,Boston,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1ca1534a,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
1e86e57e,Boston,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2084e33f,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
21298134,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
225e944f,New York,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
22ceaae8,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
233a086d,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
24388e7b,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2657cbc9,New York,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
277425ac,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
27f1369b,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
280e1201,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
29336601,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
29386243,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2a02d348,New York,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2a13d318,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2a39ccb7,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2a6bf7df,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2b31a405,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2cd8a569,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2d0fe40e,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2d236aef,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2d7db45b,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2e5dd7f6,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2eed5b96,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
2f93c6be,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
30e0f753,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3298a5d5,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
32ca37a8,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
33b8b765,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
33c82a6f,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
34316e64,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
346ed64d,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
35ff0d06,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
363ac2bf,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
365ffcd1,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
36e67b14,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
38510563,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
385b6c96,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
386c964b,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
38d2f231,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3997e2a6,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
39f1fcb8,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3b2930d2,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3b614e0d,Washington DC,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3bbf16ed,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3ca5ceb8,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3cd0aa25,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3dcd3ed0,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3ddb102e,New York,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3df20c25,Washington DC,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3e86183d,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
3ea238c3,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
40a8491d,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
41d09251,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4372e737,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
43e3b913,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
446b8bea,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
44a2f927,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
45a63159,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
46b256db,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4a7c2861,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4c7a0c2c,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4d485b47,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4d59d402,Boston,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4db75c8c,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4ec196b6,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4f0f6b82,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4f5ca47d,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
4f8637e5,Boston,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
504837b7,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
50e77c8e,Washington DC,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
518c729c,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
549d7aaa,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
54c6d65a,Boston,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
56fa3080,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
59107d1d,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
5a9a9eb9,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
5ae8bc32,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
5be9d7d3,San Francisco,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
5ce033a0,Washington DC,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
61c63811,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
61f3a818,Boston,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
62803712,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
62964722,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
62bf7856,Washington DC,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
645e119c,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
64655e0a,Las Vegas,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
64ccd18e,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
650427ed,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
67171344,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
69069e9a,New York,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
69af45b3,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
6b634f2d,Washington DC,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
6b747681,Boston,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
6c4600ce,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
6c9f2bef,Chicago,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
6d581f74,San Francisco,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
70655bca,Washington DC,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
710ff8b6,San Francisco,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
7153b6be,Las Vegas,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
71557b36,Chicago,2019-09-04 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
732dbda7,Chicago,2019-09-04 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
738d5eed,Las Vegas,2019-09-04 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-09.xls,raw_sales_data,2019-09-01 00:00:00,2019-09
